"";"Protein";"Label";"log2FC";"SE";"DF";"pvalue";"adj.pvalue";"issue";"GeneName";"ProName"
"2721";"NACC1_MOUSE|Q7TSZ8";"WtTdvsALL";-0,126145713748899;0,198362882835042;14,2763805721369;0,534881875881881;0,997406586915467;NA;"Nacc1";"Nucleus accumbens-associated protein 1 (NAC-1) (BTB/POZ domain-containing protein 14B)"
"2722";"NAGA_MOUSE|Q8JZV7";"WtTdvsALL";-0,239197535159761;0,201928300134626;14,2763805721369;0,255535141298256;0,997406586915467;NA;"Amdhd2";"N-acetylglucosamine-6-phosphate deacetylase (GlcNAc 6-P deacetylase) (EC 3.5.1.25) (Amidohydrolase domain-containing protein 2)"
"2723";"NAGAB_MOUSE|Q9QWR8";"WtTdvsALL";-0,00948301352420944;0,306584774655352;14,2763805721369;0,975752731950882;0,997406586915467;NA;"Naga";"Alpha-N-acetylgalactosaminidase (EC 3.2.1.49) (Alpha-galactosidase B)"
"2724";"NAGK_MOUSE|Q9QZ08";"WtTdvsALL";0,0129261990339633;0,22774101746102;14,2763805721369;0,955524456426967;0,997406586915467;NA;"Nagk";"N-acetyl-D-glucosamine kinase (N-acetylglucosamine kinase) (EC 2.7.1.59) (GlcNAc kinase)"
"2725";"NAKD2_MOUSE|Q8C5H8";"WtTdvsALL";-0,0733274340173355;0,278346095092228;14,2763805721369;0,795975889388739;0,997406586915467;NA;"Nadk2";"NAD kinase 2, mitochondrial (EC 2.7.1.23) (Mitochondrial NAD kinase) (NAD kinase domain-containing protein 1, mitochondrial)"
"2726";"NAMPT_MOUSE|Q99KQ4";"WtTdvsALL";-0,18883042273098;0,239010262412625;14,2763805721369;0,442423546993689;0,997406586915467;NA;"Nampt";"Nicotinamide phosphoribosyltransferase (NAmPRTase) (Nampt) (EC 2.4.2.12) (Pre-B-cell colony-enhancing factor 1 homolog) (PBEF) (Visfatin)"
"2727";"NASP_MOUSE|Q99MD9";"WtTdvsALL";-0,159252160527463;0,21845132697281;14,2763805721369;0,477788398903028;0,997406586915467;NA;"Nasp";"Nuclear autoantigenic sperm protein (NASP)"
"2728";"NAT10_MOUSE|Q8K224";"WtTdvsALL";-0,263086358928709;0,241580757356787;14,2763805721369;0,294187164942713;0,997406586915467;NA;"Nat10";"RNA cytidine acetyltransferase (EC 2.3.1.-) (18S rRNA cytosine acetyltransferase) (N-acetyltransferase 10)"
"2729";"NAT14_MOUSE|Q8BVG8";"WtTdvsALL";-0,0541038515420831;0,255395923265045;14,2763805721369;0,835224049556192;0,997406586915467;NA;"Nat14";"Probable N-acetyltransferase 14 (EC 2.3.1.-)"
"2730";"NAT8L_MOUSE|Q3UGX3";"WtTdvsALL";0,135303816159496;0,355601677144351;14,2763805721369;0,709181249818521;0,997406586915467;NA;"Nat8l";"N-acetylaspartate synthetase (NAA synthetase) (EC 2.3.1.17) (N-acetyltransferase 8-like protein) (Protein Shati)"
"2731";"NAV1_MOUSE|Q8CH77";"WtTdvsALL";-0,439765693537104;0,539485717093961;14,2763805721369;0,428372428515934;0,997406586915467;NA;"Nav1";"Neuron navigator 1 (Pore membrane and/or filament-interacting-like protein 3)"
"2732";"NAV3_MOUSE|Q80TN7";"WtTdvsALL";0,423262063138647;0,269693432779257;14,2763805721369;0,138443849639696;0,997406586915467;NA;"Nav3";"Neuron navigator 3 (Pore membrane and/or filament-interacting-like protein 1)"
"2733";"NB5R1_MOUSE|Q9DB73";"WtTdvsALL";-0,186142552231948;0,278611768853234;14,2763805721369;0,514722094183664;0,997406586915467;NA;"Cyb5r1";"NADH-cytochrome b5 reductase 1 (b5R.1) (EC 1.6.2.2) (NAD(P)H:quinone oxidoreductase type 3 polypeptide A2)"
"2734";"NB5R3_MOUSE|Q9DCN2";"WtTdvsALL";-0,152609335345071;0,322332419694029;14,2763805721369;0,643048126750027;0,997406586915467;NA;"Cyb5r3";"NADH-cytochrome b5 reductase 3 (B5R) (Cytochrome b5 reductase) (EC 1.6.2.2) (Diaphorase-1) [Cleaved into: NADH-cytochrome b5 reductase 3 membrane-bound form; NADH-cytochrome b5 reductase 3 soluble form]"
"2735";"NBEA_MOUSE|Q9EPN1";"WtTdvsALL";-0,34161517399768;0,172325848530969;14,2763805721369;0,0670229521465236;0,997406586915467;NA;"Nbea";"Neurobeachin (Lysosomal-trafficking regulator 2)"
"2736";"NCALD_MOUSE|Q91X97";"WtTdvsALL";0,636874392043608;0,260835485038229;14,2763805721369;0,0282025179355577;0,997406586915467;NA;"Ncald";"Neurocalcin-delta"
"2737";"NCAM1_MOUSE|P13595";"WtTdvsALL";0,015939598169766;0,224099887067555;14,2763805721369;0,944283324134776;0,997406586915467;NA;"Ncam1";"Neural cell adhesion molecule 1 (N-CAM-1) (NCAM-1) (CD antigen CD56)"
"2738";"NCAM2_MOUSE|O35136";"WtTdvsALL";-0,038909532082298;0,220316432555622;14,2763805721369;0,862297628015654;0,997406586915467;NA;"Ncam2";"Neural cell adhesion molecule 2 (N-CAM-2) (NCAM-2) (Neural cell adhesion molecule RB-8) (R4B12)"
"2739";"NCAN_MOUSE|P55066";"WtTdvsALL";0,190834476440014;0,330271383378938;14,2763805721369;0,572393159778005;0,997406586915467;NA;"Ncan";"Neurocan core protein (Chondroitin sulfate proteoglycan 3)"
"2740";"NCBP3_MOUSE|Q8BZR9";"WtTdvsALL";-0,11556803432692;0,302495327928843;14,2763805721369;0,708051855711883;0,997406586915467;NA;"Ncbp3";"Nuclear cap-binding protein subunit 3"
"2741";"NCDN_MOUSE|Q9Z0E0";"WtTdvsALL";-0,0445680026186121;0,208713776732057;14,2763805721369;0,833928033414413;0,997406586915467;NA;"Ncdn";"Neurochondrin (M-Sema F-associating protein of 75 kDa) (Norbin)"
"2742";"NCEH1_MOUSE|Q8BLF1";"WtTdvsALL";0,030880978830906;0,228819872125072;14,2763805721369;0,894529713557961;0,997406586915467;NA;"Nceh1";"Neutral cholesterol ester hydrolase 1 (NCEH) (EC 3.1.1.-) (Arylacetamide deacetylase-like 1) (Chlorpyrifos oxon-binding protein) (CPO-BP)"
"2743";"NCHL1_MOUSE|P70232";"WtTdvsALL";0,0431956230358347;0,216898806736006;14,2763805721369;0,844953108582574;0,997406586915467;NA;"Chl1";"Neural cell adhesion molecule L1-like protein (Cell adhesion molecule with homology to L1CAM) (Chl1-like protein) (Close homolog of L1) [Cleaved into: Processed neural cell adhesion molecule L1-like protein]"
"2744";"NCK1_MOUSE|Q99M51";"WtTdvsALL";0,0406311375371221;0,243689436774127;14,2763805721369;0,869918439979761;0,997406586915467;NA;"Nck1";"Cytoplasmic protein NCK1 (NCK adaptor protein 1) (Nck-1)"
"2745";"NCK2_MOUSE|O55033";"WtTdvsALL";0,367156329710104;0,280296906322968;14,2763805721369;0,210922032914083;0,997406586915467;NA;"Nck2";"Cytoplasmic protein NCK2 (Growth factor receptor-bound protein 4) (NCK adaptor protein 2) (Nck-2) (SH2/SH3 adaptor protein NCK-beta)"
"2746";"NCK5L_MOUSE|Q6GQX2";"WtTdvsALL";0,333813589853833;0,457351875871349;13,2763805721369;0,478142819072569;0,997406586915467;NA;"Nckap5l";"Nck-associated protein 5-like (Centrosomal protein of 169 kDa) (Cep169)"
"2747";"NCKP1_MOUSE|P28660";"WtTdvsALL";-0,155579397353195;0,229681687350169;14,2763805721369;0,509000281018629;0,997406586915467;NA;"Nckap1";"Nck-associated protein 1 (NAP 1) (Brain protein H19) (MH19) (Membrane-associated protein HEM-2) (p125Nap1)"
"2748";"NCKPL_MOUSE|Q8K1X4";"WtTdvsALL";0,962783305180269;0,209280885410328;14,2763805721369;0,000392334907163824;0,498265332098056;NA;"Nckap1l";"Nck-associated protein 1-like (Hematopoietic protein 1)"
"2749";"NCKX4_MOUSE|Q8CGQ8";"WtTdvsALL";-0,223065839795726;0,225707680778822;14,2763805721369;0,339463095865003;0,997406586915467;NA;"Slc24a4";"Sodium/potassium/calcium exchanger 4 (Na(+)/K(+)/Ca(2+)-exchange protein 4) (Solute carrier family 24 member 4)"
"2750";"NCLN_MOUSE|Q8VCM8";"WtTdvsALL";0,0788516610713127;0,282212585588726;14,2763805721369;0,783940977218639;0,997406586915467;NA;"Ncln";"Nicalin (Nicastrin-like protein)"
"2751";"NCOA1_MOUSE|P70365";"WtTdvsALL";-0,195799350923826;0,266094771605839;14,2763805721369;0,473753890981867;0,997406586915467;NA;"Ncoa1";"Nuclear receptor coactivator 1 (NCoA-1) (EC 2.3.1.48) (Nuclear receptor coactivator protein 1) (mNRC-1) (Steroid receptor coactivator 1) (SRC-1)"
"2752";"NCOA5_MOUSE|Q91W39";"WtTdvsALL";-0,0179164190002441;0,216883937412254;14,2763805721369;0,935310062717594;0,997406586915467;NA;"Ncoa5";"Nuclear receptor coactivator 5 (NCoA-5) (Coactivator independent of AF-2) (CIA)"
"2753";"NCOA7_MOUSE|Q6DFV7";"WtTdvsALL";-0,25503049877759;0,473040600765678;14,2763805721369;0,598104800696736;0,997406586915467;NA;"Ncoa7";"Nuclear receptor coactivator 7"
"2754";"NCOR1_MOUSE|Q60974";"WtTdvsALL";-0,0760265964910805;0,347218446681381;14,2763805721369;0,829781424774642;0,997406586915467;NA;"Ncor1";"Nuclear receptor corepressor 1 (N-CoR) (N-CoR1) (Retinoid X receptor-interacting protein 13) (RIP13)"
"2755";"NCOR2_MOUSE|Q9WU42";"WtTdvsALL";-0,0486583853602238;0,432023321195315;14,2763805721369;0,911893030127554;0,997406586915467;NA;"Ncor2";"Nuclear receptor corepressor 2 (N-CoR2) (Silencing mediator of retinoic acid and thyroid hormone receptor) (SMRT) (SMRTe) (T3 receptor-associating factor) (TRAC) (Thyroid-, retinoic-acid-receptor-associated corepressor)"
"2756";"NCPR_MOUSE|P37040";"WtTdvsALL";0,0780062439609164;0,212475268628977;14,2763805721369;0,718906237630157;0,997406586915467;NA;"Por";"NADPH--cytochrome P450 reductase (CPR) (P450R) (EC 1.6.2.4)"
"2757";"NDE1_MOUSE|Q9CZA6";"WtTdvsALL";-0,395342404197088;0,654780559753001;12,2763805721369;0,556983446604817;0,997406586915467;NA;"Nde1";"Nuclear distribution protein nudE homolog 1 (NudE) (mNudE)"
"2758";"NDEL1_MOUSE|Q9ERR1";"WtTdvsALL";-0,25900301556894;0,535653915383043;14,2763805721369;0,636053825661788;0,997406586915467;NA;"Ndel1";"Nuclear distribution protein nudE-like 1 (Protein mNudE-like) (Protein Nudel) (mNudE-L)"
"2759";"NDK3_MOUSE|Q9WV85";"WtTdvsALL";0,0768272193816739;0,346680765843546;14,2763805721369;0,827757637396674;0,997406586915467;NA;"Nme3";"Nucleoside diphosphate kinase 3 (NDK 3) (NDP kinase 3) (EC 2.7.4.6) (DR-nm23) (Nucleoside diphosphate kinase C) (NDPKC) (nm23-M3)"
"2760";"NDKA_MOUSE|P15532";"WtTdvsALL";0,0590715304339691;0,202423058966871;14,2763805721369;0,774620186449666;0,997406586915467;NA;"Nme1";"Nucleoside diphosphate kinase A (NDK A) (NDP kinase A) (EC 2.7.4.6) (Metastasis inhibition factor NM23) (NDPK-A) (Tumor metastatic process-associated protein) (nm23-M1)"
"2761";"NDKB_MOUSE|Q01768";"WtTdvsALL";-0,322353429758116;0,17446917471881;14,2763805721369;0,0854809532057194;0,997406586915467;NA;"Nme2";"Nucleoside diphosphate kinase B (NDK B) (NDP kinase B) (EC 2.7.4.6) (Histidine protein kinase NDKB) (EC 2.7.13.3) (P18) (nm23-M2)"
"2762";"NDRG1_MOUSE|Q62433";"WtTdvsALL";0,0823151314476847;0,187567117683338;14,2763805721369;0,667334040800307;0,997406586915467;NA;"Ndrg1";"Protein NDRG1 (N-myc downstream-regulated gene 1 protein) (Protein Ndr1)"
"2763";"NDRG2_MOUSE|Q9QYG0";"WtTdvsALL";0,251305578958977;0,311608755603037;14,2763805721369;0,433197264152714;0,997406586915467;NA;"Ndrg2";"Protein NDRG2 (N-myc downstream-regulated gene 2 protein) (Protein Ndr2)"
"2764";"NDRG3_MOUSE|Q9QYF9";"WtTdvsALL";0,0101692323249756;0,211897869259289;14,2763805721369;0,962388179526132;0,997406586915467;NA;"Ndrg3";"Protein NDRG3 (N-myc downstream-regulated gene 3 protein) (Protein Ndr3)"
"2765";"NDRG4_MOUSE|Q8BTG7";"WtTdvsALL";0,0447278374873325;0,178616767863447;14,2763805721369;0,805836308698004;0,997406586915467;NA;"Ndrg4";"Protein NDRG4 (N-myc downstream-regulated gene 4 protein) (Protein Ndr4)"
"2766";"NDST1_MOUSE|Q3UHN9";"WtTdvsALL";0,127489617573531;0,694289625412801;13,2763805721369;0,857081716029962;0,997406586915467;NA;"Ndst1";"Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1 (EC 2.8.2.8) (Glucosaminyl N-deacetylase/N-sulfotransferase 1) (NDST-1) (N-heparan sulfate sulfotransferase 1) (N-HSST 1) ([Heparan sulfate]-glucosamine N-sulfotransferase 1) (HSNST 1) [Includes: Heparan sulfate N-deacetylase 1 (EC 3.-.-.-); Heparan sulfate N-sulfotransferase 1 (EC 2.8.2.-)]"
"2767";"NDUA1_MOUSE|O35683";"WtTdvsALL";0,242877926549715;0,416342326796581;14,2763805721369;0,568752153510047;0,997406586915467;NA;"Ndufa1";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1 (Complex I-MWFE) (CI-MWFE) (NADH-ubiquinone oxidoreductase MWFE subunit)"
"2768";"NDUA2_MOUSE|Q9CQ75";"WtTdvsALL";0,27357560925338;0,337098387175833;14,2763805721369;0,430367852266207;0,997406586915467;NA;"Ndufa2";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 (Complex I-B8) (CI-B8) (NADH-ubiquinone oxidoreductase B8 subunit)"
"2769";"NDUA3_MOUSE|Q9CQ91";"WtTdvsALL";0,133132260434741;0,47552381571773;14,2763805721369;0,783516468203988;0,997406586915467;NA;"Ndufa3";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3 (Complex I-B9) (CI-B9) (NADH-ubiquinone oxidoreductase B9 subunit)"
"2770";"NDUA4_MOUSE|Q62425";"WtTdvsALL";0,137413105058955;0,473121302559519;14,2763805721369;0,775656332707596;0,997406586915467;NA;"Ndufa4";"Cytochrome c oxidase subunit NDUFA4"
"2771";"NDUA5_MOUSE|Q9CPP6";"WtTdvsALL";-0,148928524616374;0,290075601233936;14,2763805721369;0,615515768479074;0,997406586915467;NA;"Ndufa5";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 (Complex I subunit B13) (Complex I-13kD-B) (CI-13kD-B) (NADH-ubiquinone oxidoreductase 13 kDa-B subunit)"
"2772";"NDUA6_MOUSE|Q9CQZ5";"WtTdvsALL";0,0485389980324924;0,382128258321844;14,2763805721369;0,900694122278774;0,997406586915467;NA;"Ndufa6";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 (Complex I-B14) (CI-B14) (NADH-ubiquinone oxidoreductase B14 subunit)"
"2773";"NDUA7_MOUSE|Q9Z1P6";"WtTdvsALL";0,340554532693108;0,215102895162889;14,2763805721369;0,135267882230535;0,997406586915467;NA;"Ndufa7";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7 (Complex I-B14.5a) (CI-B14.5a) (NADH-ubiquinone oxidoreductase subunit B14.5a)"
"2774";"NDUA8_MOUSE|Q9DCJ5";"WtTdvsALL";0,224919445984316;0,2791111918983;14,2763805721369;0,433552282920749;0,997406586915467;NA;"Ndufa8";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 (Complex I-19kD) (CI-19kD) (Complex I-PGIV) (CI-PGIV) (NADH-ubiquinone oxidoreductase 19 kDa subunit)"
"2775";"NDUA9_MOUSE|Q9DC69";"WtTdvsALL";-0,283446367017284;0,343599188119525;14,2763805721369;0,422979652526979;0,997406586915467;NA;"Ndufa9";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial (Complex I-39kD) (CI-39kD) (NADH-ubiquinone oxidoreductase 39 kDa subunit)"
"2776";"NDUAA_MOUSE|Q99LC3";"WtTdvsALL";-0,0234058066858706;0,32341798709298;14,2763805721369;0,94331148120702;0,997406586915467;NA;"Ndufa10";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial (Complex I-42kD) (CI-42kD) (NADH-ubiquinone oxidoreductase 42 kDa subunit)"
"2777";"NDUAB_MOUSE|Q9D8B4";"WtTdvsALL";-0,2280110638904;0,337764960568546;14,2763805721369;0,510424592597139;0,997406586915467;NA;"Ndufa11";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11 (Complex I-B14.7) (CI-B14.7) (NADH-ubiquinone oxidoreductase subunit B14.7)"
"2778";"NDUAC_MOUSE|Q7TMF3";"WtTdvsALL";0,0516984835836543;0,381480736591591;14,2763805721369;0,894092615100807;0,997406586915467;NA;"Ndufa12";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 (Complex I-B17.2) (CI-B17.2) (CIB17.2) (NADH-ubiquinone oxidoreductase subunit B17.2)"
"2779";"NDUAD_MOUSE|Q9ERS2";"WtTdvsALL";0,136430829901651;0,281484791292601;14,2763805721369;0,635253470424644;0,997406586915467;NA;"Ndufa13";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 (Cell death regulatory protein GRIM-19) (Complex I-B16.6) (CI-B16.6) (Gene associated with retinoic and interferon-induced mortality 19 protein) (GRIM-19) (Gene associated with retinoic and IFN-induced mortality 19 protein) (NADH-ubiquinone oxidoreductase B16.6 subunit)"
"2780";"NDUB3_MOUSE|Q9CQZ6";"WtTdvsALL";0,347042339727993;0,462266084979201;14,2763805721369;0,465003252372806;0,997406586915467;NA;"Ndufb3";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3 (Complex I-B12) (CI-B12) (NADH-ubiquinone oxidoreductase B12 subunit)"
"2781";"NDUB4_MOUSE|Q9CQC7";"WtTdvsALL";0,17359972468522;0,42813696975251;14,2763805721369;0,691138232295488;0,997406586915467;NA;"Ndufb4";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 (Complex I-B15) (CI-B15) (NADH-ubiquinone oxidoreductase B15 subunit)"
"2782";"NDUB5_MOUSE|Q9CQH3";"WtTdvsALL";0,225460342277981;0,38907195724628;14,2763805721369;0,571295461753653;0,997406586915467;NA;"Ndufb5";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial (Complex I-SGDH) (CI-SGDH) (NADH-ubiquinone oxidoreductase SGDH subunit)"
"2783";"NDUB6_MOUSE|Q3UIU2";"WtTdvsALL";0,224522553416896;0,314927420228218;14,2763805721369;0,48737685884522;0,997406586915467;NA;"Ndufb6";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6 (Complex I-B17) (CI-B17) (NADH-ubiquinone oxidoreductase B17 subunit)"
"2784";"NDUB7_MOUSE|Q9CR61";"WtTdvsALL";0,464663026085175;0,426866117171185;14,2763805721369;0,294389763012396;0,997406586915467;NA;"Ndufb7";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7 (Complex I-B18) (CI-B18) (NADH-ubiquinone oxidoreductase B18 subunit)"
"2785";"NDUB8_MOUSE|Q9D6J5";"WtTdvsALL";0,126431770734494;0,408293799596242;14,2763805721369;0,761294177650741;0,997406586915467;NA;"Ndufb8";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial (Complex I-ASHI) (CI-ASHI) (NADH-ubiquinone oxidoreductase ASHI subunit)"
"2786";"NDUB9_MOUSE|Q9CQJ8";"WtTdvsALL";-0,0621934891255427;0,266965861266059;14,2763805721369;0,819096168368616;0,997406586915467;NA;"Ndufb9";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 (Complex I-B22) (CI-B22) (NADH-ubiquinone oxidoreductase B22 subunit)"
"2787";"NDUBA_MOUSE|Q9DCS9";"WtTdvsALL";0,116781689558882;0,357411891962145;14,2763805721369;0,748603732388084;0,997406586915467;NA;"Ndufb10";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 (Complex I-PDSW) (CI-PDSW) (NADH-ubiquinone oxidoreductase PDSW subunit)"
"2788";"NDUBB_MOUSE|O09111";"WtTdvsALL";0,00933964587689551;0,410458866383386;14,2763805721369;0,982161357941899;0,998047423413319;NA;"Ndufb11";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial (Complex I-ESSS) (CI-ESSS) (NADH-ubiquinone oxidoreductase ESSS subunit) (Neuronal protein 15.6) (Np15.6) (p15.6)"
"2789";"NDUC2_MOUSE|Q9CQ54";"WtTdvsALL";0,127214242208476;0,325164903130113;14,2763805721369;0,701404140220149;0,997406586915467;NA;"Ndufc2";"NADH dehydrogenase [ubiquinone] 1 subunit C2 (Complex I-B14.5b) (CI-B14.5b) (NADH-ubiquinone oxidoreductase subunit B14.5b)"
"2790";"NDUF2_MOUSE|Q59J78";"WtTdvsALL";0,433520725908557;0,391281985526678;14,2763805721369;0,286201340546226;0,997406586915467;NA;"Ndufaf2";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2 (Mimitin) (Myc-induced mitochondrial protein) (MMTN) (NDUFA12-like protein)"
"2791";"NDUF3_MOUSE|Q9JKL4";"WtTdvsALL";0,0789869886991525;0,330330528681996;14,2763805721369;0,814415021978421;0,997406586915467;NA;"Ndufaf3";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3 (Protein 2P1)"
"2792";"NDUF7_MOUSE|Q9CWG8";"WtTdvsALL";0,249682537648959;0,383431965302642;14,2763805721369;0,525275113076199;0,997406586915467;NA;"Ndufaf7";"Protein arginine methyltransferase NDUFAF7, mitochondrial (EC 2.1.1.320) (NADH dehydrogenase [ubiquinone] complex I, assembly factor 7) (Protein midA homolog)"
"2793";"NDUS1_MOUSE|Q91VD9";"WtTdvsALL";-0,0618059813022005;0,336814329455595;14,2763805721369;0,856985158094376;0,997406586915467;NA;"Ndufs1";"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial (EC 7.1.1.2) (Complex I-75kD) (CI-75kD)"
"2794";"NDUS2_MOUSE|Q91WD5";"WtTdvsALL";-0,0540387327443146;0,333305666221392;14,2763805721369;0,873476092852752;0,997406586915467;NA;"Ndufs2";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial (EC 7.1.1.2) (Complex I-49kD) (CI-49kD) (NADH-ubiquinone oxidoreductase 49 kDa subunit)"
"2795";"NDUS3_MOUSE|Q9DCT2";"WtTdvsALL";-0,171179283882852;0,441481130026776;14,2763805721369;0,703929173839373;0,997406586915467;NA;"Ndufs3";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial (EC 7.1.1.2) (Complex I-30kD) (CI-30kD) (NADH-ubiquinone oxidoreductase 30 kDa subunit)"
"2796";"NDUS4_MOUSE|Q9CXZ1";"WtTdvsALL";-0,025909272996629;0,215353540352467;14,2763805721369;0,905914058187029;0,997406586915467;NA;"Ndufs4";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial (Complex I-18 kDa) (CI-18 kDa) (Complex I-AQDQ) (CI-AQDQ) (NADH-ubiquinone oxidoreductase 18 kDa subunit)"
"2797";"NDUS5_MOUSE|Q99LY9";"WtTdvsALL";0,38626513138417;0,350849891683383;14,2763805721369;0,289138898095844;0,997406586915467;NA;"Ndufs5";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 (Complex I-15 kDa) (CI-15 kDa) (NADH-ubiquinone oxidoreductase 15 kDa subunit)"
"2798";"NDUS6_MOUSE|P52503";"WtTdvsALL";-0,18238564097837;0,35679934248836;14,2763805721369;0,617044814105067;0,997406586915467;NA;"Ndufs6";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial (Complex I-13kD-A) (CI-13kD-A) (NADH-ubiquinone oxidoreductase 13 kDa-A subunit)"
"2799";"NDUS7_MOUSE|Q9DC70";"WtTdvsALL";-0,0572795007449293;0,295331230926957;14,2763805721369;0,848947624111722;0,997406586915467;NA;"Ndufs7";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial (EC 7.1.1.2) (Complex I-20kD) (CI-20kD) (NADH-ubiquinone oxidoreductase 20 kDa subunit)"
"2800";"NDUS8_MOUSE|Q8K3J1";"WtTdvsALL";-0,185831260418703;0,259506682032708;14,2763805721369;0,485482424428014;0,997406586915467;NA;"Ndufs8";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial (EC 7.1.1.2) (Complex I-23kD) (CI-23kD) (NADH-ubiquinone oxidoreductase 23 kDa subunit)"
"2801";"NDUV1_MOUSE|Q91YT0";"WtTdvsALL";-0,0267527336660387;0,287405081645385;14,2763805721369;0,927130751820658;0,997406586915467;NA;"Ndufv1";"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial (EC 7.1.1.2) (Complex I-51kD) (CI-51kD) (NADH-ubiquinone oxidoreductase 51 kDa subunit)"
"2802";"NDUV2_MOUSE|Q9D6J6";"WtTdvsALL";0,0153771606259194;0,24390883966841;14,2763805721369;0,950605112527136;0,997406586915467;NA;"Ndufv2";"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial (EC 7.1.1.2) (NADH-ubiquinone oxidoreductase 24 kDa subunit)"
"2803";"NEB2_MOUSE|Q6R891";"WtTdvsALL";0,0341594589281158;0,409180987415247;14,2763805721369;0,93462718081091;0,997406586915467;NA;"Ppp1r9b";"Neurabin-2 (Neurabin-II) (Protein phosphatase 1 regulatory subunit 9B) (Spinophilin)"
"2804";"NECA1_MOUSE|Q8BG18";"WtTdvsALL";0,171254665908589;0,342164792857718;14,2763805721369;0,624347709775131;0,997406586915467;NA;"Necab1";"N-terminal EF-hand calcium-binding protein 1 (EF-hand calcium-binding protein 1)"
"2805";"NECA2_MOUSE|Q91ZP9";"WtTdvsALL";0,0526928488058352;0,334149151163893;14,2763805721369;0,87690771171981;0,997406586915467;NA;"Necab2";"N-terminal EF-hand calcium-binding protein 2 (EF-hand calcium-binding protein 2) (Neuronal calcium-binding protein 2)"
"2806";"NECP1_MOUSE|Q9CR95";"WtTdvsALL";0,0113007006007433;0,418888176067814;14,2763805721369;0,978850893566894;0,997406586915467;NA;"Necap1";"Adaptin ear-binding coat-associated protein 1 (NECAP endocytosis-associated protein 1) (NECAP-1)"
"2807";"NECP2_MOUSE|Q9D1J1";"WtTdvsALL";0,681637054028113;0,404624935157915;14,2763805721369;0,11379009896096;0,997406586915467;NA;"Necap2";"Adaptin ear-binding coat-associated protein 2 (NECAP endocytosis-associated protein 2) (NECAP-2)"
"2808";"NECT1_MOUSE|Q9JKF6";"WtTdvsALL";0,710045380481741;0,250583779130174;14,2763805721369;0,0130696493446958;0,922136370431314;NA;"Nectin1";"Nectin-1 (Herpes virus entry mediator C) (Herpesvirus entry mediator C) (HveC) (Nectin cell adhesion molecule 1) (Poliovirus receptor-related protein 1) (CD antigen CD111)"
"2809";"NECT3_MOUSE|Q9JLB9";"WtTdvsALL";-0,0380164807835275;0,322684764736372;14,2763805721369;0,907857304117172;0,997406586915467;NA;"Nectin3";"Nectin-3 (Nectin cell adhesion molecule 3) (Poliovirus receptor-related protein 3) (CD antigen CD113)"
"2810";"NED4L_MOUSE|Q8CFI0";"WtTdvsALL";0,169809232915478;0,180158647562781;14,2763805721369;0,361586982527643;0,997406586915467;NA;"Nedd4l";"E3 ubiquitin-protein ligase NEDD4-like (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase NED4L) (NEDD4.2) (Nedd4-2)"
